"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","MARRNO","RACE","RACED","EDUC","EDUCD","SCHLTYPE","DEGFIELD","DEGFIELDD","INCTOT"
2019,201901,542458,2019000148976,7275.6,2019005424581,170121,1,2,6346.8,2,63,1,1,1,100,6,65,1,0,0,30900
2019,201901,542613,2019000161261,21517.2,2019005426131,100021,1,1,21362.4,2,41,4,1,1,100,8,81,1,0,0,21600
2019,201901,542613,2019000161261,21517.2,2019005426131,100021,1,2,12538.8,2,10,6,0,1,100,2,22,2,0,0,9999999
2019,201901,542768,2019000173828,17956.8,2019005427681,170421,1,1,17956.8,1,71,1,2,1,100,11,116,1,23,2305,57900
2019,201901,542768,2019000173828,17956.8,2019005427681,170421,1,2,17802.0,2,64,1,2,1,100,11,114,1,23,2304,139500
2019,201901,542922,2019000185314,5572.8,2019005429221,230021,1,1,5418.0,2,64,6,0,1,100,6,63,1,0,0,9000
2019,201901,543077,2019000197116,8049.6,2019005430771,10021,1,1,8049.6,1,94,5,2,1,100,2,26,1,0,0,15000
2019,201901,543077,2019000197116,8049.6,2019005430771,10021,1,2,16873.2,1,57,6,0,1,100,11,114,1,21,2107,45000
2019,201901,543232,2019000209176,1548.0,2019005432321,170221,1,1,1393.2,1,73,1,1,1,100,11,116,1,23,2311,100000
2019,201901,543232,2019000209176,1548.0,2019005432321,170221,1,2,1857.6,2,72,1,1,1,100,11,114,1,23,2313,72000
2019,201901,543387,2019000220968,7740.0,2019005433871,170621,1,1,7740.0,2,64,5,1,1,100,11,114,1,62,6200,54000
2019,201901,543387,2019000220968,7740.0,2019005433871,170621,1,2,9442.8,2,63,6,0,1,100,11,114,1,62,6200,18000
2019,201901,543387,2019000220968,7740.0,2019005433871,170621,1,3,8823.6,2,53,4,1,1,100,5,50,1,0,0,13200
2019,201901,543387,2019000220968,7740.0,2019005433871,170621,1,4,8359.2,1,23,6,0,1,100,7,71,1,0,0,15000
2019,201901,543542,2019000232601,10681.2,2019005435421,170421,1,1,10836.0,2,87,1,1,2,200,7,71,1,0,0,2000
2019,201901,543542,2019000232601,10681.2,2019005435421,170421,1,2,17028.0,1,86,1,1,2,200,6,63,1,0,0,40200
2019,201901,543542,2019000232601,10681.2,2019005435421,170421,1,3,12693.6,1,68,6,0,2,200,6,65,1,0,0,15600
2019,201901,543696,2019000244794,2786.4,2019005436961,170321,1,1,2786.4,2,36,1,1,1,100,11,114,1,60,6002,10000
2019,201901,543696,2019000244794,2786.4,2019005436961,170321,1,2,2167.2,1,37,1,1,1,100,11,114,1,64,6402,57000
2019,201901,543696,2019000244794,2786.4,2019005436961,170321,1,3,2941.2,1,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,543696,2019000244794,2786.4,2019005436961,170321,1,4,2322.0,2,1,6,0,1,100,0,1,0,0,0,9999999
2019,201901,543851,2019000256970,15170.4,2019005438511,50021,1,1,15170.4,2,31,1,1,1,100,11,114,1,23,2304,40000
2019,201901,543851,2019000256970,15170.4,2019005438511,50021,1,2,13467.6,1,34,1,1,1,100,6,63,1,0,0,40000
2019,201901,544006,2019000268911,10990.8,2019005440061,190221,1,1,10990.8,2,68,4,1,1,100,11,114,1,23,2314,53400
2019,201901,544161,2019000281806,63158.4,2019005441611,50021,1,1,63158.4,2,50,4,2,1,100,6,63,1,0,0,50000
2019,201901,544161,2019000281806,63158.4,2019005441611,50021,1,2,78793.2,2,71,5,1,1,100,6,64,1,0,0,1700
2019,201901,544316,2019000294138,6966.0,2019005443161,270021,1,1,6811.2,1,54,1,1,1,100,7,71,1,0,0,26000
2019,201901,544316,2019000294138,6966.0,2019005443161,270021,1,2,14551.2,2,56,1,2,1,100,6,63,1,0,0,0
2019,201901,544470,2019000305077,43034.4,2019005444701,50021,1,1,43034.4,2,25,6,0,1,100,7,71,1,0,0,34400
2019,201901,544470,2019000305077,43034.4,2019005444701,50021,1,2,26006.4,1,27,6,0,1,100,7,71,1,0,0,20000
2019,201901,544470,2019000305077,43034.4,2019005444701,50021,1,3,37152.0,2,4,6,0,1,100,0,2,1,0,0,9999999
2019,201901,544625,2019000316451,20588.4,2019005446251,130021,1,1,20588.4,1,45,1,1,1,100,8,81,1,0,0,21600
2019,201901,544625,2019000316451,20588.4,2019005446251,130021,1,2,22910.4,2,40,1,1,1,100,6,64,1,0,0,12700
2019,201901,544625,2019000316451,20588.4,2019005446251,130021,1,3,28173.6,1,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,544780,2019000328740,7894.8,2019005447801,170321,1,1,7894.8,1,38,1,1,1,100,10,101,1,60,6007,30000
2019,201901,544780,2019000328740,7894.8,2019005447801,170321,1,2,9133.2,2,39,1,1,1,100,10,101,1,62,6206,0
2019,201901,544935,2019000340764,19195.2,2019005449351,170421,1,1,19350.0,1,71,1,1,1,100,6,63,1,0,0,20400
2019,201901,544935,2019000340764,19195.2,2019005449351,170421,1,2,19195.2,2,66,1,1,1,100,6,65,1,0,0,15400
2019,201901,545090,2019000354618,2012.4,2019005450901,120021,1,1,2012.4,1,41,1,3,1,100,7,71,1,0,0,67000
2019,201901,545090,2019000354618,2012.4,2019005450901,120021,1,2,2012.4,2,25,1,1,1,100,7,71,2,0,0,21000
2019,201901,545090,2019000354618,2012.4,2019005450901,120021,1,3,2012.4,1,10,6,0,1,100,1,16,2,0,0,9999999
2019,201901,545090,2019000354618,2012.4,2019005450901,120021,1,4,1702.8,1,4,6,0,1,100,0,2,2,0,0,9999999
2019,201901,545090,2019000354618,2012.4,2019005450901,120021,1,5,1857.6,1,0,6,0,1,100,0,1,0,0,0,9999999
2019,201901,545244,2019000365424,4798.8,2019005452441,80021,1,1,4798.8,2,52,1,1,1,100,10,101,1,62,6206,13200
2019,201901,545244,2019000365424,4798.8,2019005452441,80021,1,2,6037.2,1,52,1,1,1,100,8,81,1,0,0,151200
2019,201901,545399,2019000375637,13158.0,2019005453991,170521,1,1,13158.0,2,78,4,1,2,200,6,63,1,0,0,25400
2019,201901,545554,2019000387381,11919.6,2019005455541,10021,1,1,11919.6,1,47,4,1,1,100,6,63,1,0,0,62000
2019,201901,545709,2019000399268,20743.2,2019005457091,250021,1,1,20743.2,1,48,1,1,1,100,10,101,1,62,6207,115000
2019,201901,545709,2019000399268,20743.2,2019005457091,250021,1,2,14551.2,2,38,1,2,1,100,11,114,1,61,6107,100000
2019,201901,545709,2019000399268,20743.2,2019005457091,250021,1,3,15634.8,1,13,6,0,1,100,2,25,2,0,0,9999999
2019,201901,545709,2019000399268,20743.2,2019005457091,250021,1,4,15480.0,2,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,545709,2019000399268,20743.2,2019005457091,250021,1,5,10990.8,1,2,6,0,1,100,0,1,0,0,0,9999999
2019,201901,545864,2019000410069,39164.4,2019005458641,40021,1,1,39164.4,1,28,1,1,1,100,10,101,1,32,3202,53000
2019,201901,545864,2019000410069,39164.4,2019005458641,40021,1,2,49381.2,2,28,1,1,1,100,10,101,1,19,1902,30500
2019,201901,546018,2019000421468,32198.4,2019005460181,100021,1,1,32198.4,1,33,1,1,1,100,6,65,1,0,0,21000
2019,201901,546018,2019000421468,32198.4,2019005460181,100021,1,2,23994.0,2,29,1,1,1,100,6,65,1,0,0,10000
2019,201901,546018,2019000421468,32198.4,2019005460181,100021,1,3,17647.2,1,8,6,0,1,100,1,14,2,0,0,9999999
2019,201901,546173,2019000432753,50310.0,2019005461731,40021,1,1,50310.0,1,54,4,1,1,100,2,26,1,0,0,13900
2019,201901,546328,2019000443689,9907.2,2019005463281,190221,1,1,9907.2,2,68,6,0,1,100,11,114,1,54,5404,26810
2019,201901,546483,2019000455590,16718.4,2019005464831,170321,1,1,16873.2,2,47,1,1,2,200,10,101,1,37,3701,0
2019,201901,546483,2019000455590,16718.4,2019005464831,170321,1,2,11300.4,1,45,1,1,2,200,11,116,1,36,3601,401200
2019,201901,546483,2019000455590,16718.4,2019005464831,170321,1,3,8978.4,1,17,6,0,2,200,5,50,2,0,0,0
2019,201901,546483,2019000455590,16718.4,2019005464831,170321,1,4,10062.0,2,15,6,0,2,200,4,40,2,0,0,0
2019,201901,546483,2019000455590,16718.4,2019005464831,170321,1,5,10371.6,2,15,6,0,2,200,4,40,2,0,0,0
2019,201901,546483,2019000455590,16718.4,2019005464831,170321,1,6,23374.8,2,67,4,1,2,200,8,81,1,0,0,16800
2019,201901,546638,2019000468092,16873.2,2019005466381,170421,1,1,16873.2,1,41,1,1,1,100,10,101,2,62,6201,16700
2019,201901,546638,2019000468092,16873.2,2019005466381,170421,1,2,9288.0,2,30,1,1,1,100,10,101,1,61,6107,8700
2019,201901,546638,2019000468092,16873.2,2019005466381,170421,1,3,17956.8,1,9,6,0,1,100,1,15,2,0,0,9999999
2019,201901,546638,2019000468092,16873.2,2019005466381,170421,1,4,17956.8,1,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,546638,2019000468092,16873.2,2019005466381,170421,1,5,17647.2,1,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,546792,2019000480780,13312.8,2019005467921,10021,1,1,13312.8,2,57,1,2,1,100,6,63,1,0,0,21000
2019,201901,546792,2019000480780,13312.8,2019005467921,10021,1,2,14086.8,1,52,1,1,2,200,6,63,1,0,0,30000
2019,201901,546947,2019000490265,13158.0,2019005469471,280021,1,1,13158.0,2,89,4,2,1,100,6,63,1,0,0,24920
2019,201901,547102,2019000502524,16563.6,2019005471021,140021,1,1,16563.6,1,78,1,3,1,100,5,50,1,0,0,356600
2019,201901,547102,2019000502524,16563.6,2019005471021,140021,1,2,16873.2,2,67,1,3,1,100,6,63,1,0,0,13700
2019,201901,547257,2019000512922,4489.2,2019005472571,160021,1,1,4489.2,2,71,1,1,1,100,8,81,1,0,0,26200
2019,201901,547257,2019000512922,4489.2,2019005472571,160021,1,2,3405.6,1,72,1,1,1,100,6,65,1,0,0,34500
2019,201901,547412,2019000526237,16254.0,2019005474121,80021,1,1,16254.0,1,74,5,1,1,100,6,63,1,0,0,14000
2019,201901,547412,2019000526237,16254.0,2019005474121,80021,1,2,23374.8,2,50,4,3,1,100,7,71,1,0,0,0
2019,201901,547566,2019000537166,24458.4,2019005475661,180021,1,1,24458.4,1,48,1,1,1,100,8,81,3,0,0,43000
2019,201901,547566,2019000537166,24458.4,2019005475661,180021,1,2,13003.2,2,51,1,3,1,100,10,101,1,29,2901,10000
2019,201901,547566,2019000537166,24458.4,2019005475661,180021,1,3,13622.4,1,15,6,0,1,100,3,30,2,0,0,0
2019,201901,547566,2019000537166,24458.4,2019005475661,180021,1,4,16563.6,2,12,6,0,1,100,2,22,2,0,0,9999999
2019,201901,547721,2019000549156,8978.4,2019005477211,280021,1,1,8823.6,1,60,1,2,1,100,7,71,1,0,0,60880
2019,201901,547721,2019000549156,8978.4,2019005477211,280021,1,2,10371.6,2,59,1,2,1,100,6,63,1,0,0,17150
2019,201901,547876,2019000561432,20743.2,2019005478761,200021,1,1,20743.2,2,64,4,1,1,100,6,63,1,0,0,26000
2019,201901,547876,2019000561432,20743.2,2019005478761,200021,1,2,16563.6,2,57,4,1,1,100,7,71,1,0,0,10200
2019,201901,548031,2019000572341,9752.4,2019005480311,270021,1,1,9752.4,2,63,4,1,1,100,6,64,1,0,0,20000
2019,201901,548031,2019000572341,9752.4,2019005480311,270021,1,2,10371.6,2,56,5,2,1,100,2,26,1,0,0,21000
2019,201901,548031,2019000572341,9752.4,2019005480311,270021,1,3,17647.2,1,23,6,0,1,100,6,61,1,0,0,17000
2019,201901,548031,2019000572341,9752.4,2019005480311,270021,1,4,17492.4,1,20,6,0,1,100,5,50,1,0,0,0
2019,201901,548186,2019000584209,19040.4,2019005481861,170521,1,1,18885.6,2,76,1,1,1,100,6,61,1,0,0,15000
2019,201901,548186,2019000584209,19040.4,2019005481861,170521,1,2,15325.2,1,77,1,1,1,100,6,61,1,0,0,26200
2019,201901,548186,2019000584209,19040.4,2019005481861,170521,1,3,15789.6,1,37,4,1,1,100,6,64,1,0,0,30700
2019,201901,548340,2019000595281,17492.4,2019005483401,220021,1,1,17337.6,2,47,1,3,1,100,6,65,1,0,0,40000
2019,201901,548340,2019000595281,17492.4,2019005483401,220021,1,2,12384.0,1,60,1,3,1,100,6,64,1,0,0,40000
2019,201901,548495,2019000607113,15170.4,2019005484951,190221,1,1,15170.4,2,60,5,1,1,100,10,101,1,62,6203,62200
2019,201901,548650,2019000618477,4024.8,2019005486501,170321,1,1,4024.8,2,28,1,1,1,100,8,81,1,0,0,10000
2019,201901,548650,2019000618477,4024.8,2019005486501,170321,1,2,3870.0,1,33,1,1,1,100,7,71,1,0,0,53000
2019,201901,548650,2019000618477,4024.8,2019005486501,170321,1,3,3715.2,2,11,6,0,1,100,2,22,2,0,0,9999999
2019,201901,548650,2019000618477,4024.8,2019005486501,170321,1,4,5108.4,1,29,4,1,1,100,6,64,1,0,0,48000
2019,201901,548805,2019000630217,6192.0,2019005488051,250021,1,1,6192.0,1,68,1,1,1,100,10,101,1,25,2503,88000
2019,201901,548805,2019000630217,6192.0,2019005488051,250021,1,2,6346.8,2,67,1,1,1,100,10,101,1,23,2304,23600
2019,201901,548960,2019000641646,30805.2,2019005489601,190221,1,1,30805.2,2,56,4,1,1,100,6,63,1,0,0,9300
2019,201901,548960,2019000641646,30805.2,2019005489601,190221,1,2,43808.4,1,30,6,0,1,100,6,63,1,0,0,14300
2019,201901,548960,2019000641646,30805.2,2019005489601,190221,1,3,39009.6,1,47,6,0,1,100,6,63,1,0,0,28200
2019,201901,548960,2019000641646,30805.2,2019005489601,190221,1,4,57276.0,2,33,6,0,1,100,8,81,1,0,0,11000
2019,201901,548960,2019000641646,30805.2,2019005489601,190221,1,5,22291.2,1,15,6,0,1,100,3,30,2,0,0,0
2019,201901,549114,2019000652569,15015.6,2019005491141,220021,1,1,15170.4,2,58,4,1,1,100,6,65,1,0,0,15300
2019,201901,549269,2019000662997,8204.4,2019005492691,190221,1,1,8204.4,1,44,6,0,1,100,11,115,1,55,5506,2000
2019,201901,549424,2019000676701,13467.6,2019005494241,220021,1,1,13467.6,1,50,1,1,1,100,6,63,1,0,0,112500
2019,201901,549424,2019000676701,13467.6,2019005494241,220021,1,2,11919.6,2,52,1,3,1,100,8,81,1,0,0,0
2019,201901,549424,2019000676701,13467.6,2019005494241,220021,1,3,20898.0,1,14,6,0,1,100,2,26,2,0,0,9999999
2019,201901,549579,2019000690076,7430.4,2019005495791,80021,1,1,7585.2,2,61,1,1,1,100,11,114,1,61,6110,64000
2019,201901,549579,2019000690076,7430.4,2019005495791,80021,1,2,14860.8,2,66,1,1,1,100,6,63,1,0,0,45300
2019,201901,549734,2019000703071,39319.2,2019005497341,30021,1,1,39164.4,2,53,1,1,1,100,10,101,1,61,6104,0
2019,201901,549734,2019000703071,39319.2,2019005497341,30021,1,2,25851.6,1,55,1,3,1,100,2,26,1,0,0,50000
2019,201901,549734,2019000703071,39319.2,2019005497341,30021,1,3,28483.2,1,14,6,0,8,826,3,30,2,0,0,9999999
2019,201901,549734,2019000703071,39319.2,2019005497341,30021,1,4,40248.0,2,20,2,1,1,100,6,63,1,0,0,18000
2019,201901,549888,2019000715213,2167.2,2019005498881,40021,1,1,2167.2,2,68,5,1,1,100,11,114,1,23,2399,32900
2019,201901,550043,2019000726090,14551.2,2019005500431,50021,1,1,14396.4,1,49,4,2,1,100,10,101,1,62,6211,11000
2019,201901,550043,2019000726090,14551.2,2019005500431,50021,1,2,11300.4,2,41,3,2,1,100,6,64,1,0,0,9000
2019,201901,550043,2019000726090,14551.2,2019005500431,50021,1,3,12229.2,1,75,5,1,1,100,6,63,1,0,0,15000
2019,201901,550043,2019000726090,14551.2,2019005500431,50021,1,4,10062.0,2,17,6,0,8,802,5,50,2,0,0,400
2019,201901,550198,2019000737902,11764.8,2019005501981,260021,1,1,11764.8,2,62,1,1,1,100,7,71,1,0,0,5200
2019,201901,550198,2019000737902,11764.8,2019005501981,260021,1,2,12229.2,1,66,1,1,1,100,8,81,1,0,0,62500
2019,201901,550198,2019000737902,11764.8,2019005501981,260021,1,3,22910.4,2,36,6,0,1,100,6,64,1,0,0,10500
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,1,37461.6,1,43,1,1,1,100,6,64,1,0,0,72000
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,2,32508.0,2,41,1,1,1,100,6,63,1,0,0,0
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,3,56966.4,2,22,6,0,1,100,7,71,1,0,0,20800
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,4,41950.8,2,4,6,0,1,100,0,2,1,0,0,9999999
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,5,41950.8,2,1,6,0,1,100,0,1,0,0,0,9999999
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,6,48762.0,1,20,6,0,1,100,6,64,1,0,0,9300
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,7,33282.0,2,18,1,1,1,100,4,40,2,0,0,0
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,8,33127.2,1,14,6,0,1,100,2,25,2,0,0,9999999
2019,201901,550353,2019000750674,37461.6,2019005503531,90021,1,9,48762.0,1,21,1,1,1,100,6,63,1,0,0,8300
2019,201901,550508,2019000764971,20743.2,2019005505081,100021,1,1,20743.2,2,73,1,1,1,100,6,63,1,0,0,46500
2019,201901,550508,2019000764971,20743.2,2019005505081,100021,1,2,21517.2,1,74,1,1,1,100,2,25,1,0,0,0
2019,201901,550662,2019000775734,3405.6,2019005506621,230021,1,1,3405.6,2,77,5,1,1,100,6,65,1,0,0,38800
2019,201901,550817,2019000789158,9597.6,2019005508171,50021,1,1,9597.6,1,75,4,2,1,100,6,63,1,0,0,12000
2019,201901,550972,2019000802285,9133.2,2019005509721,170421,1,1,9288.0,1,67,1,1,1,100,10,101,1,62,6200,33800
2019,201901,550972,2019000802285,9133.2,2019005509721,170421,1,2,9133.2,2,65,1,1,1,100,7,71,1,0,0,15000
2019,201901,551127,2019000812883,4798.8,2019005511271,20021,1,1,4798.8,1,62,4,3,1,100,6,63,1,0,0,52000
2019,201901,551282,2019000824596,3096.0,2019005512821,170521,1,1,2941.2,1,83,1,1,1,100,6,63,1,0,0,41000
2019,201901,551282,2019000824596,3096.0,2019005512821,170521,1,2,3870.0,2,79,1,1,1,100,4,40,1,0,0,8500
2019,201901,551436,2019000837291,14086.8,2019005514361,40021,1,1,14086.8,2,71,5,1,1,100,0,2,1,0,0,10000
2019,201901,551591,2019000850200,2631.6,2019005515911,120021,1,1,2631.6,1,94,5,1,1,100,6,63,1,0,0,46200
2019,201901,551746,2019000863769,10990.8,2019005517461,240021,1,1,10990.8,2,63,1,1,1,100,11,114,1,60,6000,71000
2019,201901,551746,2019000863769,10990.8,2019005517461,240021,1,2,9288.0,1,64,1,1,1,100,11,116,1,60,6000,68000
2019,201901,551901,2019000875036,10836.0,2019005519011,170121,1,1,10990.8,2,55,1,2,2,200,7,71,1,0,0,0
2019,201901,551901,2019000875036,10836.0,2019005519011,170121,1,2,9288.0,1,69,1,3,2,200,6,63,1,0,0,66900
2019,201901,552056,2019000886186,1857.6,2019005520561,260021,1,1,1857.6,1,54,1,1,1,100,11,114,1,24,2405,50000
2019,201901,552056,2019000886186,1857.6,2019005520561,260021,1,2,1548.0,2,60,1,1,1,100,6,63,1,0,0,52000
2019,201901,552056,2019000886186,1857.6,2019005520561,260021,1,3,1857.6,1,23,6,0,1,100,10,101,2,24,2406,20000
2019,201901,552210,2019000898188,3560.4,2019005522101,160021,1,1,3560.4,1,76,1,1,1,100,3,30,1,0,0,15600
2019,201901,552210,2019000898188,3560.4,2019005522101,160021,1,2,5727.6,2,68,1,1,1,100,6,63,1,0,0,0
2019,201901,552365,2019000911452,8049.6,2019005523651,60021,1,1,8049.6,2,86,5,1,1,100,2,22,1,0,0,33000
2019,201901,552520,2019000923685,8204.4,2019005525201,100021,1,1,8204.4,2,63,5,1,1,100,11,114,1,54,5404,35000
2019,201901,552675,2019000936704,12384.0,2019005526751,40021,1,1,12384.0,2,48,1,1,1,100,8,81,1,0,0,80000
2019,201901,552675,2019000936704,12384.0,2019005526751,40021,1,2,13312.8,1,51,1,1,1,100,6,63,1,0,0,12000
2019,201901,552675,2019000936704,12384.0,2019005526751,40021,1,3,31269.6,1,25,6,0,1,100,6,63,1,0,0,15000
2019,201901,552830,2019000949701,11145.6,2019005528301,10021,1,1,11300.4,1,71,1,1,1,100,11,114,1,50,5003,109500
2019,201901,552830,2019000949701,11145.6,2019005528301,10021,1,2,13622.4,2,70,1,1,1,100,3,30,1,0,0,12700
2019,201901,552830,2019000949701,11145.6,2019005528301,10021,1,3,34675.2,1,44,4,1,1,100,0,2,1,0,0,0
2019,201901,552984,2019000961429,13622.4,2019005529841,140021,1,1,13622.4,1,79,1,1,1,100,6,61,1,0,0,15300
2019,201901,552984,2019000961429,13622.4,2019005529841,140021,1,2,17956.8,2,74,1,1,1,100,6,65,1,0,0,16500
2019,201901,553139,2019000972850,3096.0,2019005531391,170521,1,1,3096.0,1,45,4,1,1,100,8,81,1,0,0,80000
2019,201901,553139,2019000972850,3096.0,2019005531391,170521,1,2,3096.0,2,37,6,0,1,100,6,65,1,0,0,36800
2019,201901,553294,2019000982550,18111.6,2019005532941,50021,1,1,18111.6,1,31,1,1,1,100,10,101,1,62,6200,52000
2019,201901,553294,2019000982550,18111.6,2019005532941,50021,1,2,35604.0,2,28,1,1,1,100,10,101,1,62,6207,55000
2019,201901,553449,2019000994600,26625.6,2019005534491,80021,1,1,26625.6,1,49,1,1,1,100,11,116,1,34,3401,110000
2019,201901,553449,2019000994600,26625.6,2019005534491,80021,1,2,15480.0,2,44,1,1,1,100,10,101,1,52,5200,0
2019,201901,553449,2019000994600,26625.6,2019005534491,80021,1,3,15789.6,2,12,6,0,1,100,2,23,2,0,0,9999999
2019,201901,553449,2019000994600,26625.6,2019005534491,80021,1,4,19350.0,1,7,6,0,1,100,1,14,2,0,0,9999999
2019,201901,553604,2019001005398,6501.6,2019005536041,40021,1,1,6501.6,1,80,1,1,1,100,7,71,2,0,0,20700
2019,201901,553604,2019001005398,6501.6,2019005536041,40021,1,2,6811.2,2,76,1,1,1,100,11,114,2,23,2304,53000
2019,201901,553758,2019001017125,30495.6,2019005537581,90021,1,1,30650.4,1,57,1,1,1,100,6,64,1,0,0,15000
2019,201901,553758,2019001017125,30495.6,2019005537581,90021,1,2,30805.2,2,55,1,1,1,100,6,64,1,0,0,8500
2019,201901,553913,2019001029285,6037.2,2019005539131,200021,1,1,6037.2,2,74,5,1,1,100,11,114,1,23,2399,134300
2019,201901,554068,2019001040848,13932.0,2019005540681,140021,1,1,13777.2,1,75,5,1,1,100,8,81,1,0,0,20000
2019,201901,554223,2019001050998,16718.4,2019005542231,190221,1,1,16718.4,1,73,1,1,1,100,10,101,1,37,3700,32100
2019,201901,554223,2019001050998,16718.4,2019005542231,190221,1,2,22446.0,2,81,1,1,1,100,4,40,1,0,0,11100
2019,201901,554378,2019001062559,10990.8,2019005543781,10021,1,1,10836.0,2,81,5,1,1,100,6,63,1,0,0,55500
2019,201901,554532,2019001074670,17802.0,2019005545321,170221,1,1,17802.0,1,44,1,1,1,100,11,114,1,36,3600,85000
2019,201901,554532,2019001074670,17802.0,2019005545321,170221,1,2,23374.8,2,40,1,1,1,100,11,116,1,61,6109,80000
2019,201901,554532,2019001074670,17802.0,2019005545321,170221,1,3,22446.0,2,12,6,0,1,100,2,25,3,0,0,9999999
2019,201901,554532,2019001074670,17802.0,2019005545321,170221,1,4,22136.4,1,11,6,0,1,100,2,22,3,0,0,9999999
2019,201901,554687,2019001086649,14706.0,2019005546871,80021,1,1,14706.0,1,50,1,1,1,100,7,71,1,0,0,75000
2019,201901,554687,2019001086649,14706.0,2019005546871,80021,1,2,14706.0,2,43,1,1,1,100,7,71,1,0,0,0
2019,201901,554687,2019001086649,14706.0,2019005546871,80021,1,3,13158.0,2,19,6,0,1,100,7,71,1,0,0,2000
2019,201901,554687,2019001086649,14706.0,2019005546871,80021,1,4,24768.0,1,14,6,0,1,100,2,25,2,0,0,9999999
2019,201901,554687,2019001086649,14706.0,2019005546871,80021,1,5,24613.2,1,11,6,0,1,100,2,22,2,0,0,9999999
2019,201901,554842,2019001098969,7894.8,2019005548421,170221,1,1,7894.8,1,31,1,1,1,100,10,101,1,62,6203,50000
2019,201901,554842,2019001098969,7894.8,2019005548421,170221,1,2,8978.4,2,37,1,1,1,100,11,116,1,41,4101,100000
2019,201901,554842,2019001098969,7894.8,2019005548421,170221,1,3,8359.2,1,9,6,0,1,100,1,16,3,0,0,9999999
2019,201901,554997,2019001111436,32198.4,2019005549971,60021,1,1,32198.4,1,66,1,2,1,100,5,50,1,0,0,26000
2019,201901,554997,2019001111436,32198.4,2019005549971,60021,1,2,31579.2,2,60,1,1,1,100,6,63,1,0,0,36200
2019,201901,554997,2019001111436,32198.4,2019005549971,60021,1,3,53251.2,2,32,6,0,1,100,10,101,1,34,3401,15000
2019,201901,554997,2019001111436,32198.4,2019005549971,60021,1,4,45511.2,1,9,6,0,1,100,1,17,3,0,0,9999999
2019,201901,554997,2019001111436,32198.4,2019005549971,60021,1,5,25387.2,1,2,6,0,1,100,0,1,0,0,0,9999999
2019,201901,555152,2019001124060,3405.6,2019005551521,170321,1,1,3405.6,1,58,4,1,2,200,8,81,1,0,0,3700
2019,201901,555152,2019001124060,3405.6,2019005551521,170321,1,2,2631.6,1,17,6,0,8,801,5,50,2,0,0,3800
2019,201901,555306,2019001135590,6346.8,2019005553061,170221,1,1,6346.8,1,71,6,0,1,100,10,101,1,62,6200,73800
2019,201901,555461,2019001144881,17647.2,2019005554611,10021,1,1,17492.4,1,60,1,1,1,100,11,114,1,62,6201,86000
2019,201901,555461,2019001144881,17647.2,2019005554611,10021,1,2,26935.2,2,57,1,1,1,100,7,71,1,0,0,14500
2019,201901,555461,2019001144881,17647.2,2019005554611,10021,1,3,14086.8,2,19,6,0,1,100,6,65,2,0,0,7000
